,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
6980,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,5824678517201736921,6819448221957481557,3696956170618503821,3507873550302098068,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,6734098885746752364,6252202938425370549
6981,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-4435424398050110025,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3464856128341601190,282281965402865420
6982,0,14102100,1005,0,1,0,21234,320,50,2434,3,163,100088,61,-8585286911520896931,8629950133425947508,111604357524640377,-2414393451864678829,-7262113436656494963,-904227634758625487,4844916605846005300,-3518045965299665547,-2291412566498583015,7306932399002132778
6983,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,3567579803918855855,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,326645452686918745,6140072870404228886
6984,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,1660517060708182874,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6982301351852635678,7119642937421895456
6985,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-5048150870992124123,8629950133425947508,111604357524640377,-2414393451864678829,-247353148104605489,-6327619399419000028,-4840563325561674567,-3518045965299665547,6433543103861082750,-1019428751113754269
6986,0,14102100,1005,0,1,0,16989,320,50,1926,2,39,100128,13,-8328361574841408915,8629950133425947508,111604357524640377,-2414393451864678829,-247353148104605489,-6327619399419000028,-4840563325561674567,-3518045965299665547,704907562121039950,-6552804518612983854
6987,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-694127352337781018,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1694318195175025475,3230402284803732595
6988,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-4490478669641088473,-7576178064274472783,-4035167597679833416,3507873550302098068,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1277891356680941607,-5867302370968876178
6989,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,4832590721238653583,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4407124704460742364,-2662986938824388571
6990,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,4866018263260066889,8629950133425947508,111604357524640377,-2414393451864678829,-9075055671551372192,-4525918953571814762,-4840563325561674567,-3518045965299665547,-2760292638486697636,-6445038315001722199
6991,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-6267722996576384284,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1464096024386234445,-6351624509581666973
6992,1,14102100,1005,0,1,0,16859,320,50,1887,3,39,100194,23,-275691769532600386,3330689580562009635,3144108174942064527,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5512485992974750631,-7703520142402581515
6993,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-4753097202068660000,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8840325769964630957,7501646206462426354
6994,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,5772702485430347367,8629950133425947508,111604357524640377,-2414393451864678829,7405235858254897837,-6327619399419000028,4844916605846005300,-6998884058409167161,-8102458948071630694,3771821570762301732
6995,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,6382762065385768118,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5011241809971862361,-3514150700392494148
6996,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-2657370338808283451,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-9118915113177161493,7568039529498303106
6997,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,3133380028615675502,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-5211516280633754481,-6046843993302256576
6998,0,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-6038093046614907973,478928268242111831,111604357524640377,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,-1045551528812647736,4037899493957948899,-6105785906840430799
6999,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,3783661780892283267,8629950133425947508,111604357524640377,-2414393451864678829,5539988433062437267,8511753678100510838,4844916605846005300,-2127454485430682380,-3196804680694995954,-1019428751113754269
7000,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,-4713219912788521191,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,-8126546165491012964,1559719050152609245,-7567863370427704837
7001,0,14102100,1005,0,1,2,15705,320,50,1722,0,35,-1,79,-5039837259791032011,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4791196044120246533,-803839732893956688
7002,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,105031876084628421,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,114186040507302146,282281965402865420
7003,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100083,79,-778869560601688985,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,6898812831169285774,7119642937421895456
7004,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,8574823096704881882,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3098709754710805573,-6351624509581666973
7005,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,781079505273103065,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-8719604397136075440,-2882857450274420492
7006,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,8254665596945411070,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4958208018761336358,8438328661751240104
7007,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-1867156808787726809,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4585211934981759936,6140072870404228886
7008,0,14102100,1005,0,1,0,20251,320,50,2323,0,687,100081,48,-3279251747580676621,-3795960100845762116,2471812145040871485,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6168410654829127400,-2756651615968554049
7009,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-2082996321749190650,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4399205433377932934,-3203218385020632329
7010,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100083,79,1252451843133300890,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8715946790842965131,-7921361534563374210
7011,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,2721482721279639537,5648329286983610456,7421455112930957893,885715277795203547,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3472614986956860748,3600789906127338247
7012,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100217,46,-8738262498990874097,8629950133425947508,111604357524640377,-2414393451864678829,1949103638040239747,-904227634758625487,4844916605846005300,-3518045965299665547,-8351465811007940593,3465921110270988743
7013,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-5336157576663054981,8629950133425947508,111604357524640377,-2414393451864678829,-247353148104605489,-6327619399419000028,-4840563325561674567,-3518045965299665547,5977659432193116195,-841237512411373693
7014,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-545606982299209056,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,6563165208993346952,9197397757978036876
7015,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-7037553448647909286,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4721651739156786296,-3203218385020632329
7016,0,14102100,1005,0,1,0,20093,300,250,2295,2,35,100074,23,-3799279572710005502,-6006500867716285822,-4788160483375411076,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2893030713731987683,7749433329550794484
7017,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,3169072645265572437,8629950133425947508,111604357524640377,-2414393451864678829,-9075055671551372192,-4525918953571814762,-4840563325561674567,-3518045965299665547,385213792614670381,8992269899634355128
7018,0,14102100,1005,0,1,2,15708,320,50,1722,0,35,-1,79,-2565419476494972493,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2826688396265433914,-5447042282599780154
7019,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-6912089498807446379,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1851325479515591817,-6178101760675651881
7020,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,1020754597615858945,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5472922271537840578,8597697701124467158
7021,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-5224887390533402543,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4445814419863966807,8428001498352507753
7022,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,4098492995569791375,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,6563165208993346952,-6351624509581666973
7023,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-8078835137626203486,-7548973872102065955,-848885114722399110,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-9091548580260462021,-3324536518212285786
7024,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,100050,117,6842171518223797880,8629950133425947508,111604357524640377,-2414393451864678829,6391360779523085295,8511753678100510838,4844916605846005300,-4460144770735330554,7085943413814020722,-1979458889321720770
7025,0,14102100,1007,0,1,5,20153,320,50,2307,3,163,-1,61,5363303217502072399,8629950133425947508,111604357524640377,-2414393451864678829,4252702096394990953,-2023492789027574177,4844916605846005300,-2863984456621498865,5843418286955441295,-7447898965621389640
7026,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,3693079563826627037,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5160581211801295787,-3750468643369283868
7027,0,14102100,1005,1,1,2,15702,320,50,1722,0,35,100084,79,869730312032743198,-641975627517988525,-8200604644668854278,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7484091671240697624,-5447042282599780154
7028,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,3833381313067984091,-1013739282709658548,8955858666584553261,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,985573113668026511,8557389351769577774,47424301701698708
7029,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100083,79,-3108139816420601932,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8243072465503324317,-8913000018105094991
7030,0,14102100,1005,0,1,0,16615,320,50,1863,3,39,100188,23,4644328017497888336,4811967483667401637,-6465829603989581284,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3075489535331512674,-2827144088261068576
7031,1,14102100,1005,0,1,2,17654,300,250,1994,2,39,-1,33,4381574055115507843,-6006500867716285822,-4788160483375411076,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8175141270403948808,1595164733501263535
7032,0,14102100,1005,0,1,3,15705,320,50,1722,0,35,-1,79,4187962818441417274,8629950133425947508,111604357524640377,-2414393451864678829,3339470577567641224,-6327619399419000028,7897939898949762738,8120040594058204159,-1066995390679584580,-521321405459576067
7033,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-6767475426695190648,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4721651739156786296,3553263535699696302
7034,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,-1,157,-1835750804877063467,-1867034380743382187,-2376976334527069514,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7517044370017165323,-3324536518212285786
7035,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-750544204524335947,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2873796090150395591,-1489036081903642125
7036,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,126878583110219520,-6865772097436859295,-4084816324427361166,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8233356987671558987,-6351624509581666973
7037,0,14102100,1005,0,1,0,16615,320,50,1863,3,39,-1,23,784204792953194901,5603178155900385728,1864581853189975715,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6386254634016513920,-2616125342966074046
7038,0,14102100,1005,1,1,0,16920,320,50,1899,0,431,100077,117,-2152775423654571468,2580369917981604860,2139018637717015961,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8849760077743109191,7119642937421895456
7039,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,4455200673963394661,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5046070946384506528,-6351624509581666973
7040,1,14102100,1005,1,1,0,17914,320,50,2043,2,39,100084,32,-6882647804299167525,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5813034526968497133,-5027562934616237773
7041,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,4958339240827106950,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,9005429511405914087,-3203218385020632329
7042,0,14102100,1005,0,1,2,16858,320,50,1887,3,39,-1,23,-5720204030463352271,8849718557608117006,-8038676527133364114,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6876811570205938523,3771821570762301732
7043,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100084,33,6723598986727884170,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2519335629029688065,-2816508552598089815
7044,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-4943317358435599874,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8583227510428618474,-3203218385020632329
7045,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,8075326205100404633,8629950133425947508,111604357524640377,-2414393451864678829,-9075055671551372192,-4525918953571814762,-4840563325561674567,-3518045965299665547,7950670313199838752,-3882990355511925710
7046,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,1104416009362041806,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1377016861637085919,7103240458416247969
7047,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-3880749594134760966,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2220366478460398752,7568039529498303106
7048,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,7835077551326529393,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5109500884632220021,-3203218385020632329
7049,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-6459333361565255928,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,296883031943050049,-3203218385020632329
7050,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,2306569363971658605,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4234376148815629954,-3203218385020632329
7051,0,14102100,1005,0,1,0,17163,320,50,1955,3,163,100193,71,-970302683063563949,-4369898478251877562,-5374425214460013001,6950720313526839352,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4857647837069474795,5878430276307083028
7052,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,4559583253621333244,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4681223445667976907,3791708328834587453
7053,0,14102100,1005,0,1,0,20980,320,50,2371,0,551,100217,46,7011947955843528497,8629950133425947508,111604357524640377,-2414393451864678829,-2828222101294193735,-904227634758625487,4844916605846005300,-3518045965299665547,-6359292465006626691,7306932399002132778
7054,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-5802836018116825236,8629950133425947508,111604357524640377,-2414393451864678829,1019203843673676796,-6327619399419000028,4844916605846005300,-3518045965299665547,-4521819603130546822,4361742316552235660
7055,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,5686088590303441123,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,-3518045965299665547,2166573378440871678,-7868062967416832894
7056,1,14102100,1005,0,1,0,17914,320,50,2043,2,39,100084,32,5884113983069700950,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5813034526968497133,-5027562934616237773
7057,0,14102100,1005,0,1,0,17875,320,50,2036,3,47,100034,156,-7992936153809957189,8629950133425947508,111604357524640377,-2414393451864678829,6245795092639774571,-6327619399419000028,7897939898949762738,1806480573077660691,5300070509835200833,6140072870404228886
7058,1,14102100,1005,0,1,2,15703,320,50,1722,0,35,-1,79,2039911865354888245,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4065640160824073790,-4489524194652627167
7059,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-8836836815436806645,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2240748836875569739,-6351624509581666973
7060,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,3308251331178394600,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1476283104318650828,-3203218385020632329
7061,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-5262780537923240210,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,7181294105640130682,-6351624509581666973
7062,0,14102100,1005,1,1,0,15708,320,50,1722,0,35,-1,79,2740526583154030577,3904561706664822440,-8200604644668854278,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3993792781877643076,-7308059280339891578
7063,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-4545149284341823672,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,7791386733467758689,3553263535699696302
7064,1,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,1863132647712236219,-9096704268325738384,4920315990911521183,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,7016005404543633383,-3324536518212285786
7065,0,14102100,1002,0,0,0,16920,320,50,1899,0,431,100081,117,-3677324791037283972,5504597634994601862,3397971032651222452,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,770014200235516790,-3581598846149311105,6563121122731227774
7066,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-1961276888674603723,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8736744961555924465,-2331361429302745026
7067,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,-6229009254487345189,8629950133425947508,111604357524640377,-2414393451864678829,-442789645869616426,-8869963860572748104,7598674530867915909,1017922312616360056,2055297768022330390,-1019428751113754269
7068,0,14102100,1005,0,1,0,16920,320,50,1899,0,431,100075,117,4434999804746205765,-8391469780661372980,-6321313078051792942,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6929121627159900238,7119642937421895456
7069,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,-3781288508915077372,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,-3518045965299665547,3887233903768067970,3327779781304026844
7070,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100084,33,8268850721879583886,519199084994882384,-8245037260675985886,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2842928483368258470,9197397757978036876
7071,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-1178396663641766939,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4445814419863966807,3619324331441861614
7072,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,7565255164395028390,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3102414922484316578,-6351624509581666973
7073,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-6229629149857300238,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1841636460170348337,8203601497312977754
7074,1,14102100,1005,1,1,0,20312,320,50,1780,0,1711,100077,48,8507531817663563645,5805167678051040910,-516040087687172699,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6047872433452636007,-6710007042882869235
7075,0,14102100,1005,1,1,0,15704,320,50,1722,0,35,-1,79,-1225165581847405905,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,311825565909286162,-6351624509581666973
7076,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,2626143648871327211,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6267416876858435623,-1979458889321720770
7077,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,8373387594866230576,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5757383128815355544,-1979458889321720770
7078,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,2182628105964270014,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2415435373658609834,-424180608307600166
7079,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,1189051763479610958,8629950133425947508,111604357524640377,-2414393451864678829,1019203843673676796,-6327619399419000028,4844916605846005300,-3518045965299665547,-6929118470484519229,-1019428751113754269
7080,1,14102100,1005,0,1,2,17654,300,250,1994,2,39,-1,33,4153205632452969093,-6006500867716285822,-4788160483375411076,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-688266434739715044,-5447042282599780154
7081,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,4067690735973088433,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4484739888905475253,4919419264077930608
7082,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,7261500776492756996,8629950133425947508,111604357524640377,-2414393451864678829,1280967045915913952,8511753678100510838,4844916605846005300,-6047470529170511259,5100252243624987521,-5627465222067390417
7083,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,2201918503154028950,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1075038037526736440,-3304622842457361708
7084,1,14102100,1002,0,0,0,21689,320,50,2496,3,167,-1,23,8982561366601792989,-3004451477595021737,-8765901896656063101,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,5351751389749767,523006622810872425,-4222499628611158174
7085,1,14102100,1005,0,1,2,15699,320,50,1722,0,35,100084,79,-882353933870692068,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-237971042050990243,-803839732893956688
7086,1,14102100,1010,1,4,2,20352,320,50,2333,0,39,-1,157,4576634141755829543,8629950133425947508,111604357524640377,-2414393451864678829,4395506889030185991,8511753678100510838,4844916605846005300,3938370522582794725,-7376903674847737673,2520567297449712130
7087,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-8726920700411559997,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4728348620161221917,-4391808419949893237
7088,1,14102100,1005,0,1,2,15708,320,50,1722,0,35,-1,79,2710793870696975835,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-939754837490344767,-5447042282599780154
7089,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,3168337454489765409,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-7461581610846550718,3553263535699696302
7090,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,4878557297276702266,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-8973198373751351053,7306932399002132778
7091,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-6257209740349136972,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3053409240159613885,-2816508552598089815
7092,0,14102100,1005,1,1,0,20362,320,50,2333,0,39,-1,157,3527638313843164212,-5002982258106992296,-2205168921301951712,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1389294130211884425,282281965402865420
